image_id,antelope,bat,beaver,bobcat,buffalo,chihuahua,chimpanzee,collie,dalmatian,german+shepherd,grizzly+bear,hippopotamus,horse,killer+whale,mole,moose,mouse,otter,ox,persian+cat,raccoon,rat,rhinoceros,seal,siamese+cat,spider+monkey,squirrel,walrus,weasel,wolf
Img-1.jpg,1.28694935e-06,5.398202200000001e-06,2.9728084750000004e-05,1.1251389e-05,0.779610025,8.073279250000001e-06,4.7139332e-06,4.7239277e-06,1.20893695e-05,4.5559247999999996e-07,0.000285520235,5.3255584e-06,4.7511741000000006e-07,2.8913422500000003e-06,4.9072583999999995e-06,1.4811775e-05,7.77171715e-06,9.41268425e-06,0.0002021387675,3.377779e-06,1.4928931500000002e-05,8.138724e-06,1.2545521999999999e-05,1.7596566e-06,1.8227827e-06,2.2007652e-05,2.7495472000000002e-06,2.731453e-05,1.8571275e-05,7.2970918e-06
Img-2.jpg,5.63361365e-05,3.18715495e-06,3.263652e-06,0.00046705163,7.6296815e-06,7.0457707e-06,7.732249400000001e-07,2.92276415e-06,2.07305318e-06,1.1713923e-06,7.0297839e-06,3.3416799999999995e-05,1.88897185e-05,3.415289275e-05,2.579587e-06,3.52353705e-05,6.82718675e-05,4.307491700000001e-06,1.7713937e-05,0.017657753499999998,1.5822024e-05,7.6119184e-05,3.6894632499999996e-05,0.000132339899,0.0062503939,1.26377595e-05,0.00020021200500000002,2.548290825e-05,1.73593495e-05,8.07804725e-05
Img-3.jpg,5.65914595e-05,6.771837849999999e-06,1.1835104949999999e-05,0.000595559415,0.0008268024499999999,9.319002e-06,1.8026315e-05,1.7286119e-05,2.0867062e-06,2.0491437e-06,4.633931525e-06,0.0053779953000000005,2.52020565e-06,2.3120618e-05,2.51682665e-05,0.000448315245,0.000197492838,1.080183915e-05,6.582133649999999e-05,2.4866669000000002e-05,0.00045430073599999997,0.00012165365500000001,0.2161210425,1.9722922999999998e-06,2.6864572499999997e-06,1.61488605e-06,8.098575025000001e-05,5.328785000000001e-07,1.2073449399999999e-05,0.0009330050350000001
Img-4.jpg,4.4949718e-06,0.000378625413,1.33471745e-05,2.4159041e-06,2.7063759500000003e-05,0.00019173872750000002,0.00032777834499999995,6.51536715e-06,3.80829935e-05,0.00010855330999999998,5.16460525e-06,9.175172500000001e-06,2.60906113e-05,1.4085250199999999e-06,0.0002576677125,9.866391850000002e-07,3.6047678e-05,4.5147768e-06,2.6282007e-06,0.00073725695,0.9504336250000001,2.4622186e-05,2.8699434499999996e-05,4.8488086e-06,0.0011598006,0.0006778043500000001,0.0001175230565,6.4977564e-06,0.000257514985,0.00041265014500000005
Img-5.jpg,2.7886428500000003e-05,0.013042947250000003,0.0008081170430000001,2.756700715e-06,0.00056684646,7.9770578e-06,5.0523961749999996e-05,6.16708365e-08,1.3915211099999999e-06,6.8105734500000005e-06,3.149272015e-05,0.000137206782,4.15895475e-06,1.985943965e-06,0.443031355,6.198805500000001e-06,0.0058153947,1.3517099450000001e-05,4.1336741500000004e-05,5.91762955e-05,0.0001186000255,0.04538189885,7.787529099999999e-07,5.35170385e-07,2.7347005799999997e-05,3.5698425499999997e-06,0.000123880375,0.00012767259,0.02131956385,4.26894644e-06
Img-6.jpg,0.0034627927499999997,7.9011605e-06,4.37806255e-05,0.00014148103,0.00044716142,1.8496899499999998e-05,7.1468516e-05,1.37801425e-06,8.9516622e-06,0.000139059575,0.00017312378,8.571196e-06,7.0296025e-06,4.12363515e-07,4.6532095500000006e-05,6.44704815e-05,0.000444944475,0.00042538620999999996,3.09041395e-05,7.028401350000001e-05,0.000187094765,0.00014833887,0.00036105497,0.9999292499999999,0.00019578238,7.16797975e-05,0.0006798765950000001,0.00840420565,4.21080835e-05,0.00028936412
Img-7.jpg,0.00254817275,3.8234276e-06,5.1615502500000004e-06,9.7494044e-06,4.4597728000000005e-05,7.74521575e-06,8.569681e-06,1.9674315e-05,9.8857679e-06,0.000127250865,1.93756395e-05,1.21646065e-05,3.1692107999999996e-05,1.010225175e-05,5.24147e-05,0.58656025,8.6131475e-06,4.30222245e-06,3.3675741999999995e-05,6.4333882e-06,1.94212225e-05,3.2405464500000003e-06,3.0498317e-05,5.40746805e-06,2.5269108999999996e-06,4.4695593500000005e-06,1.3019609000000001e-05,4.0330449e-06,7.49722675e-06,4.418762e-05
Img-8.jpg,0.00022477729500000002,1.2969824000000001e-05,3.24687755e-05,0.00027431621,0.00010868614749999999,1.6501293e-05,2.46343055e-05,1.436306e-05,1.26821845e-05,2.3089167499999997e-05,0.00018595278499999998,8.2766785e-05,0.9393495000000001,0.000124609907,5.8995485e-05,0.00108104188,5.8467823000000006e-05,1.08779885e-05,0.00023664523500000002,1.1687568250000001e-05,3.9141036e-05,2.2595191e-05,0.013889485,5.276681e-05,4.9664768e-05,2.2247106999999998e-05,3.1293805e-05,1.53629865e-05,1.107349e-05,8.594453549999999e-05
Img-9.jpg,1.5882405e-05,1.38650765e-05,0.000373145915,5.943274250000001e-06,0.9717916,3.2378702500000002e-06,3.146619e-05,1.37659943e-07,1.47322675e-06,9.659285299999999e-07,7.92886725e-06,0.0001137272,1.1082369e-06,1.09523543e-06,4.1711885e-05,4.8628452500000004e-05,3.57762635e-06,1.3636625e-06,3.97268995e-05,1.4587345e-06,0.00016920594,5.25806115e-07,9.115005e-06,5.347035750000001e-06,8.9759392e-07,3.316614e-07,6.0863257000000006e-05,2.7090588e-06,1.7137050000000001e-06,7.7859833e-06
Img-10.jpg,3.24856565e-05,2.3625461499999997e-05,1.79706225e-05,0.000141941045,2.94167985e-05,4.9351566e-05,3.248776e-05,0.00015868012499999998,0.9967899650000001,7.562258500000001e-05,4.5043056e-05,3.0500854999999998e-05,4.6460221e-06,1.0877920499999999e-05,3.95470305e-05,2.58424365e-05,2.92046365e-05,1.4287875499999999e-05,0.000497539585,0.00019879098,0.000131250685,3.9301187e-05,1.4599514e-05,5.50967435e-05,5.8177778499999995e-06,0.0001404391,3.3029493e-05,2.3635305e-05,0.00018054801,0.0001639933
Img-11.jpg,1.5022647e-06,1.1931633999999999e-05,4.9402433500000005e-06,1.76246785e-05,0.00145129985,4.56847225e-06,3.5600697e-06,6.0360963999999995e-05,1.67839045e-05,4.99133625e-06,0.00055970308,2.33857265e-05,1.8008353499999998e-05,0.00011672402,4.1840753e-05,0.00031621447,4.17215865e-05,1.24418585e-06,0.51174247,0.000362725335,6.0185550000000005e-06,5.1293686500000006e-05,0.00196522065,5.090951300000001e-05,4.4186251e-05,5.97501835e-06,0.000134952225,4.50640365e-05,1.9995043e-05,1.7728312500000002e-05
Img-12.jpg,6.1180015e-05,1.515056775e-05,0.000167091993,0.00076290465,9.5779918e-05,1.53138065e-05,5.916805000000001e-06,6.9458654e-05,4.494672299999999e-06,6.3109653e-06,4.7298842000000003e-05,6.743658000000001e-05,0.0022383116,4.3369364e-05,7.394346999999999e-06,1.5969110250000002e-05,1.5450826e-05,7.40930435e-05,3.88869045e-05,0.9603568499999999,2.58388105e-06,2.6387551500000002e-05,0.00014987520199999998,6.84435415e-05,0.329030665,4.1650035000000005e-05,7.7744632e-05,0.00011304850299999999,0.000349800245,6.496077e-05
Img-13.jpg,0.571385535,9.6996405e-06,3.1513350500000004e-05,0.00021624822500000002,0.00051696192,0.000414176025,3.0070461499999997e-05,0.0034958782,8.436388e-06,5.60826775e-05,3.67517675e-05,0.000423345925,0.0011460099650000002,5.37459055e-05,3.0216720000000003e-05,0.000152633605,1.4322785500000002e-05,1.5162865e-05,2.27856745e-05,9.663238e-06,0.00012404470500000002,4.7659854e-06,6.943790500000001e-05,6.3037306e-06,7.214146200000001e-05,9.525346499999999e-06,0.00042005778500000006,1.47246705e-05,0.000184602,5.7333332499999994e-05
Img-14.jpg,0.0026804074000000002,1.3049613e-05,8.6400972e-06,7.821560000000001e-05,7.028998249999999e-06,0.000297069915,3.0159459000000003e-05,1.8030273000000002e-05,2.87388565e-05,0.00574212185,1.032117925e-05,0.00023552885999999996,0.00010235736,6.8271763e-07,6.5803217e-05,8.428038199999999e-05,8.9792342e-05,0.0019222599000000003,3.5840952e-05,0.00034882021,0.00019511647,1.613083e-05,0.006021906499999999,0.9993404499999999,0.0033867602500000002,0.00014270204,0.00150479865,0.00774269875,0.000314196485,0.000247665765
Img-15.jpg,1.54030275e-05,2.4766722e-05,5.2825096e-06,2.21319435e-05,7.37960925e-06,6.3411050500000005e-06,1.3459064e-05,7.64864025e-06,0.00010780508999999998,3.145812e-05,0.0024265627,5.1000965000000006e-05,4.3461098499999995e-05,1.211168e-06,7.217416e-06,0.00045700507499999994,3.2907859e-06,0.001405700535,1.39520985e-05,2.32101945e-05,4.9989558000000005e-05,6.2841831e-06,1.93277935e-05,0.25508915,5.01595405e-05,4.8487588e-06,1.369267e-05,4.5899054e-05,5.14609905e-06,6.3611340000000005e-06
Img-16.jpg,0.00033496539500000005,4.397057875e-05,0.0005499087749999999,0.0011720653100000002,1.821223795e-05,2.2571644e-05,4.31246365e-06,0.000240814975,0.0001505207695,5.2613718e-06,0.00016503553965000001,2.56660417e-07,3.716334365e-05,1.1654284499999999e-05,0.000148659778,0.00014438126300000002,0.152264265,0.0078879503,0.0001074768935,8.332217099999999e-07,0.0005305978249999999,0.00238336821,1.082131985e-05,9.904100965e-05,1.6337985650000003e-05,0.000595484255,0.00016385052500000001,5.63342605e-06,0.16000898649999998,0.00011528815500000002
Img-17.jpg,0.000178832685,1.132940775e-05,7.487087499999999e-05,0.00013374181,0.0003999387149999999,2.8037444500000002e-05,0.000166738265,1.43425905e-05,0.00021717894000000004,0.997179625,0.000192009135,3.01948505e-05,1.09509235e-05,1.12116455e-05,6.58126175e-05,0.000265987575,1.207620075e-05,1.6320064999999997e-05,2.81993495e-06,7.7915085e-06,1.0833931e-05,1.6452121000000002e-05,4.995285600000001e-05,7.912924000000001e-05,0.0022953441499999998,0.0001005013545,4.8407205e-06,2.09553335e-05,0.00025015886000000003,4.4290856e-05
Img-18.jpg,6.0356842e-05,5.9151184999999996e-05,0.00081353253,0.000655544285,0.004425884,0.00012607691,0.00082401473,9.615331650000001e-05,0.00023074061000000003,0.000351681255,0.99880425,7.8068098e-05,0.00012478389999999998,6.502525149999999e-05,4.10194665e-05,0.000327416965,0.00022812927500000002,0.00033746930499999994,0.00106258935,2.1523847e-05,8.992999e-05,0.000169217335,3.0733775e-05,0.00199377645,4.9724563500000005e-05,0.0002924502,0.000237316425,0.00032493985499999995,0.000516276965,0.0001592763575
Img-19.jpg,0.0009038104799999999,1.4022453000000001e-05,0.0001307293575,5.2790341500000005e-05,0.000101661735,2.9285483000000003e-06,4.3558605e-05,1.0216203e-05,5.4935932e-06,0.0001070179675,4.49255165e-06,0.0010405164,1.3769249e-05,4.0583114500000004e-05,9.6802931e-06,0.9439593199999999,1.37786e-05,0.0019419107,3.7900235e-05,1.6976376e-06,7.00325655e-05,3.0517418000000003e-05,0.0006718000849999999,9.690698500000001e-06,1.6375805499999997e-06,1.4554832e-05,1.65822935e-06,9.198337e-07,3.19454e-06,1.91908785e-05
Img-20.jpg,1.4720686999999998e-06,6.884637e-06,2.3302130250000003e-05,5.03000625e-05,0.9946787500000001,6.84190855e-06,6.0486231499999995e-06,0.00021322503699999998,5.3501306e-05,2.6859844e-06,9.8975115e-06,6.4090569e-06,5.34088275e-05,3.52718655e-05,1.5953229e-05,0.0008013801,1.1126845800000001e-05,7.3100705e-06,9.928273e-05,3.9613393e-06,5.54580415e-06,1.03514505e-05,0.00076114547,1.2341612e-05,1.50470685e-05,3.76021875e-05,7.1490489999999995e-06,2.6773572999999997e-05,2.93053115e-05,1.8917847e-05
