image_id,antelope,bat,beaver,bobcat,buffalo,chihuahua,chimpanzee,collie,dalmatian,german+shepherd,grizzly+bear,hippopotamus,horse,killer+whale,mole,moose,mouse,otter,ox,persian+cat,raccoon,rat,rhinoceros,seal,siamese+cat,spider+monkey,squirrel,walrus,weasel,wolf
Img-1.jpg,1.3306536e-06,1.6916661e-06,2.2433122e-05,5.471577e-06,0.9993814,2.4170566e-07,8.023096e-07,6.0190297e-07,1.6863152e-06,5.4174757e-07,0.00037495408,1.7167794e-06,1.1353161e-06,7.681367e-06,2.6097434e-05,7.5208363e-06,3.6330997e-07,2.6090504e-06,5.7786932e-05,5.9274146e-07,3.4394793e-06,1.180931e-05,5.404029e-05,1.0659431e-06,9.070514e-07,1.4862497e-05,3.8105435e-07,6.859486e-06,5.17187e-06,4.6406876e-06
Img-2.jpg,0.0006688158,0.00011449552,0.00019660701,0.012947022,0.00025429495,0.0017856329,0.0005153084,0.00018546634,0.0005079995,0.00040481656,0.0004743922,0.0017439711,0.0007477435,0.0013091513,0.00074249605,0.001057207,0.004276879,0.00011742338,0.00075681746,0.84500307,0.00069709256,0.0023310317,0.0071503487,0.0036240467,0.09009807,0.0002564657,0.0039283587,0.0016047348,0.0005647818,0.015935406
Img-3.jpg,0.0014950958,0.0012840398,0.0006273257,0.03890534,0.0062657665,8.978351e-05,0.004343111,0.0004311705,0.0043093925,0.0005187599,0.029339865,0.14922749,0.00016362562,0.0035737401,0.007625549,0.004061531,0.0070741437,0.0047279503,0.00085848727,0.01803697,0.013287428,0.010991688,0.6542956,0.0014433693,0.00086770684,0.00082577555,0.0012808929,0.0023951929,0.00038777397,0.03126542
Img-4.jpg,6.628209e-05,0.0025587787,8.5684725e-05,0.00023062534,0.00031822277,0.0036435616,0.0006281761,0.0036182513,0.0007425224,0.0032840143,9.384555e-05,5.536069e-05,2.930711e-05,0.0016779926,0.00045190693,0.0018432362,0.0015549057,0.0001026456,0.00029930446,0.027868053,0.93049026,0.00086420117,0.00020342445,0.00029788123,0.0062260088,0.0034598373,0.0014008438,0.00012002159,0.00068383437,0.0071010105
Img-5.jpg,3.2377886e-07,0.06003287,0.0018401461,3.431132e-05,0.0003461062,0.00036678198,0.00014494802,0.00085377676,1.7722106e-05,0.0009389793,8.19088e-06,0.00045613552,0.0026063824,0.0001807808,0.48822814,1.19229e-05,0.00998738,7.084652e-05,2.4652762e-05,1.5426054e-05,1.4583341e-05,0.43306664,2.4116098e-06,3.0579e-05,5.113757e-05,9.8265766e-05,0.00011429824,0.00018951042,0.00020589946,6.083582e-05
Img-6.jpg,2.1414866e-05,1.3816722e-05,6.7294313e-06,5.722458e-06,2.7632484e-05,5.9372137e-06,3.6523645e-05,1.1126278e-05,1.7567072e-05,1.3452691e-06,2.1134596e-05,6.739769e-05,1.4776468e-06,1.41920855e-05,2.664803e-05,9.796598e-06,3.593705e-06,0.00018296322,1.564431e-05,4.266067e-06,1.1579366e-05,9.949059e-06,3.6001526e-05,0.99923027,8.61771e-06,2.8466095e-06,8.331397e-05,0.00011547205,4.9150253e-06,2.0759335e-06
Img-7.jpg,0.2525929,0.0010805725,0.0020811793,0.0068656723,0.00212092,0.0023041805,0.00018203804,0.0005464903,0.0014399261,0.0097441245,0.007841692,0.0025640419,0.07298395,0.0013893555,0.007820184,0.61008734,0.0010476175,0.0020966313,0.002803138,0.00081631023,0.00027191485,0.0002447675,0.0006788235,0.0003303811,0.0003832985,0.0010079582,0.0004630973,0.00038758243,0.0038395831,0.0039844005
Img-8.jpg,0.00011160288,0.00011176531,0.00014734642,5.2414223e-05,1.8900857e-05,9.669843e-05,6.4420274e-05,7.5896173e-06,6.373068e-05,9.342118e-05,2.350554e-05,0.00016173859,0.99803,2.9977193e-06,2.378527e-05,0.00035961418,4.2586627e-05,6.264997e-06,3.6902784e-05,3.4258046e-05,2.5855528e-05,1.5343721e-05,0.00021015597,5.1564966e-05,3.6654383e-05,1.904096e-05,2.2974878e-05,3.9247047e-05,7.173631e-05,1.781324e-05
Img-9.jpg,0.00013926708,2.6442704e-05,0.0006120404,0.00014911852,0.99344784,8.0566515e-06,5.3117798e-05,7.2465587e-06,5.3854706e-05,3.396185e-05,0.0001147735,0.00010003803,0.00012241007,0.00013550658,0.0011871668,0.0006200232,0.00014105877,8.721139e-05,0.00048657734,0.0005588282,0.0002744664,0.00040067016,0.00034984684,4.9060942e-05,0.00013519936,9.005592e-05,2.5309382e-05,7.7194076e-05,0.00032461077,0.00018900659
Img-10.jpg,4.175707e-05,1.4764771e-06,6.474796e-06,2.3997734e-05,1.1257868e-05,1.1876296e-05,3.558247e-06,6.359925e-06,0.99965596,1.1880714e-05,8.961275e-07,3.8427843e-06,9.978612e-07,6.6135755e-05,1.0080843e-06,1.8923129e-05,2.0387775e-05,5.8021205e-06,8.674817e-06,2.2796376e-06,1.607519e-05,1.3574414e-05,1.5108891e-05,1.0714053e-05,6.175412e-06,6.4833657e-06,1.098764e-06,9.468658e-07,2.3148048e-05,2.9466007e-06
Img-11.jpg,0.000121335106,0.00015960305,0.00037751984,0.00012515482,0.005292954,2.917588e-05,0.00012737473,0.00013047259,0.0002023163,5.257291e-05,0.0075161927,0.0017415552,0.0007858238,0.00030198388,0.00016806427,0.0026841538,0.00022337829,5.5780325e-05,0.9429621,0.0006220808,7.3744224e-05,7.196776e-05,0.029986082,4.828849e-05,0.000810156,4.176861e-05,0.00058283965,0.0044531203,0.00013393337,0.00011847929
Img-12.jpg,1.0849767e-05,7.068317e-06,3.2173782e-07,0.0003900716,2.4650399e-06,9.497135e-05,2.3045663e-05,2.7676986e-05,1.9215931e-05,7.8787825e-06,2.9590497e-06,7.786947e-06,1.1036549e-05,8.852568e-06,7.0272436e-06,9.569964e-06,1.5066928e-05,4.7290305e-06,9.818784e-05,0.99350464,5.317529e-06,1.0144256e-05,3.9840415e-05,3.420335e-05,0.0056091887,1.053168e-05,1.2963637e-06,1.0169547e-05,6.4913334e-06,1.9316176e-05
Img-13.jpg,0.87672734,0.0008608976,4.7862886e-05,0.0073665027,7.110524e-05,0.056864616,0.00038169068,0.008104582,0.0009673057,0.00017772014,0.00018798631,0.00054000336,0.041585412,0.00013356387,6.8669826e-05,0.00019709514,0.0002971071,2.5451905e-05,2.111114e-05,0.00015077533,0.0008715774,0.00019367192,1.9169811e-05,0.00010308789,0.0003780324,0.00073995953,0.000745231,4.6699737e-05,0.0019314075,0.00019440621
Img-14.jpg,5.3258e-05,2.2822074e-05,7.733361e-06,3.0588237e-06,3.5644277e-06,3.0738298e-05,9.411629e-06,9.151865e-06,3.8926093e-05,8.274717e-06,4.3907235e-06,0.00018686644,9.9546975e-05,9.67921e-06,5.2295432e-05,1.3276708e-06,9.984223e-06,7.5878175e-05,1.9980305e-05,1.0217835e-05,4.06985e-06,2.4775989e-05,2.8912606e-05,0.9985753,2.7011754e-05,5.240884e-06,0.00010788279,0.0005592407,8.052166e-06,2.3828231e-06
Img-15.jpg,0.00012473992,0.00033040924,0.00019054899,2.1685379e-05,2.4081597e-05,7.836943e-05,8.450602e-05,0.00042886572,0.0021824373,0.0002655655,0.011804819,0.0029912954,3.3065906e-05,0.0001675546,9.9233905e-05,0.00034919663,0.000111514135,0.059265763,1.4009868e-05,5.0266473e-05,0.0008294076,0.00011005132,0.00029392506,0.91284937,7.344063e-05,4.856843e-05,6.7862034e-05,0.006901583,9.745805e-05,0.00011046003
Img-16.jpg,0.00029277845,0.00054862804,0.001989557,4.1691826e-05,6.72607e-06,0.00019491924,1.0259162e-05,0.00010919504,0.00019651603,4.0292452e-06,9.113495e-06,2.7241365e-05,5.6417675e-06,1.7120543e-05,0.000529481,1.9073826e-05,0.97835994,0.00048004213,2.5747884e-05,5.5015844e-05,0.00030982247,0.0053135515,5.069203e-06,7.9080295e-05,8.7174856e-05,1.9655436e-05,0.00032390378,2.8442772e-05,0.010764022,0.00014652895
Img-17.jpg,4.136477e-07,2.5014092e-06,6.491244e-06,1.6755499e-06,3.6132178e-06,6.57769e-06,2.6278049e-06,2.2749162e-05,2.5688958e-06,0.9998623,4.539595e-06,9.223257e-07,6.6197526e-06,1.424993e-05,7.4134737e-06,5.7351855e-07,1.0958855e-06,8.4828145e-07,3.2048402e-07,6.383952e-07,2.8853037e-07,9.1006973e-07,1.1783311e-06,3.3109495e-07,1.8208098e-05,1.0355607e-06,2.7270787e-07,2.055433e-07,3.2325894e-07,2.8439925e-05
Img-18.jpg,1.1228229e-05,6.759149e-06,0.00013559488,8.514227e-06,3.4373883e-05,7.084321e-07,0.00013074599,1.3833578e-05,8.11174e-07,3.0479723e-05,0.9992011,5.514926e-06,7.0874808e-06,2.1612512e-05,3.1885163e-05,2.505948e-05,3.8634416e-06,0.000101081045,5.3482327e-06,1.3164263e-05,3.5680172e-05,1.4219017e-06,5.528211e-06,8.699218e-05,2.287152e-06,1.3656527e-05,4.6153873e-06,1.9389985e-05,1.0430965e-05,3.124511e-05
Img-19.jpg,0.06324847,0.000801719,0.019418335,0.0007377679,0.00026910266,0.00020386359,0.003240268,0.00063164986,0.0010971014,0.0002254981,0.00065628666,0.09443694,3.969781e-05,0.0069896174,0.00039125778,0.75907624,0.00023587506,0.03796098,0.000849043,0.00089098874,0.0011835283,0.0001311506,0.0021042218,0.0017627755,0.00023897138,0.0016565848,8.9936264e-05,0.00039268206,0.0009213611,0.000118065655
Img-20.jpg,1.2578864e-06,1.4024214e-06,7.3415154e-06,2.0217683e-06,0.9996271,6.35814e-08,2.9660507e-08,2.0640569e-07,1.8936834e-06,1.4785007e-07,7.950981e-06,1.676558e-07,1.2844771e-06,4.3172167e-06,1.9520855e-06,0.00030153003,4.9232295e-07,1.6398666e-07,3.14906e-06,2.5489743e-07,1.7368079e-07,3.3329195e-06,1.546276e-05,2.510695e-06,6.569971e-07,8.089183e-07,4.978829e-08,6.3790217e-06,7.10049e-06,6.914282e-07
Img-21.jpg,0.00012865964,0.00039272424,0.00052774954,4.9043712e-05,0.00015785522,0.0035493977,0.0014414131,0.045465622,0.00039698769,0.93983656,0.00019339923,9.923006e-05,0.00019693497,0.0011429248,0.0011852038,0.00014797157,0.00018245826,4.400453e-05,0.0002655613,0.0010971404,1.4530569e-05,0.0006554743,7.0608967e-06,4.5709625e-05,0.0012826045,0.0010558575,7.454412e-05,6.181405e-05,0.0001809322,0.000120729994
