image_id,antelope,bat,beaver,bobcat,buffalo,chihuahua,chimpanzee,collie,dalmatian,german+shepherd,grizzly+bear,hippopotamus,horse,killer+whale,mole,moose,mouse,otter,ox,persian+cat,raccoon,rat,rhinoceros,seal,siamese+cat,spider+monkey,squirrel,walrus,weasel,wolf
Img-1.jpg,2.434334e-07,5.7448153e-05,2.9060207e-05,6.3487314e-05,0.00044052963,3.9206138e-13,9.598839e-06,0.06294746,1.2930004e-08,5.3379853e-08,2.45861e-07,9.5148937e-07,0.38808468,2.2917975e-05,0.00043394967,0.51071936,0.0065333075,6.703542e-07,2.902937e-12,2.409272e-10,0.0007226766,2.1249473e-07,1.423198e-09,1.0880441e-06,5.914276e-14,2.2640306e-06,1.2555086e-08,2.077645e-05,1.3156726e-10,2.4841638e-06
Img-2.jpg,2.7556243e-06,0.9997793,0.0395848,8.1286e-06,8.041946e-05,0.13518126,0.29498392,0.9579762,0.074040525,0.7417486,4.1684766e-06,0.00057858345,0.681352,0.00025318365,0.0080995355,0.02509275,0.0006642902,0.0053553525,6.240534e-07,0.005783829,0.29555845,0.01658858,6.941022e-05,0.02997967,0.011664929,0.0015297214,0.0002675522,0.0005774406,2.0344956e-05,0.00015994807
Img-3.jpg,2.2742257e-12,5.04193e-10,5.99339e-11,5.8592867e-08,7.792703e-16,1.1551484e-17,0.0001204911,1.5667424e-06,1.8173283e-09,1.1407923e-12,1.0193558e-11,1.419554e-13,2.3307889e-11,2.2691963e-11,5.41577e-09,1.5234343e-07,3.0779445e-11,1.356059e-07,3.7008067e-17,2.3570565e-06,4.6813962e-11,2.0256349e-11,4.854547e-19,0.017752979,6.529357e-15,1.1437898e-09,3.3919485e-16,6.237339e-07,8.2638086e-14,1.4342636e-14
Img-4.jpg,6.6993158e-09,0.92300934,0.00019865434,1.9895751e-06,1.7058335e-06,9.344452e-12,0.00020583306,0.15877259,0.00011155177,5.8533217e-12,4.9697753e-11,1.2697479e-09,0.94171745,5.122545e-05,3.0062989e-05,2.749001e-05,1.6841659e-05,1.8423641e-06,4.9331654e-13,7.232563e-08,8.687646e-06,8.4769615e-11,1.3956968e-10,0.0011847098,4.170165e-15,5.503269e-06,1.0568172e-07,0.02092135,1.6743647e-12,5.7754332e-05
Img-5.jpg,1.7530358e-13,0.007041516,0.0097859455,5.8175436e-14,7.4840314e-06,8.371238e-15,5.2553555e-06,3.6734318e-07,7.2644955e-13,1.0904518e-18,1.3767145e-12,7.2849315e-10,0.9997465,5.650715e-09,4.206121e-05,0.00083181355,6.6129337e-06,7.1480405e-05,1.4818827e-17,1.7762707e-08,3.5451965e-06,1.11136934e-07,8.599359e-15,4.8983827e-07,9.965542e-15,1.45189225e-11,1.6588586e-16,0.017011022,4.214965e-10,2.8458992e-08
Img-6.jpg,2.0030314e-12,0.5968327,0.00043275417,1.4633877e-12,0.0017181777,2.882844e-14,2.2722047e-06,0.99874014,3.4438714e-09,9.4176994e-17,5.8295035e-15,4.568887e-12,0.7707628,1.2831773e-09,0.00053965196,2.8011165e-11,5.892107e-10,1.6627132e-09,1.18072885e-05,0.00022703147,0.00033864044,1.8049374e-09,2.5961958e-07,0.0033203426,9.930365e-05,2.904304e-09,8.06303e-12,0.1645709,1.1407118e-12,0.0002066846
Img-7.jpg,0.0,1.0,1.0,1.0,3.2609616e-30,0.0,1.0,1.0,1.4309888e-12,8.646229e-38,1.2377663e-26,4.6140917e-35,0.9999999,8.241554e-05,1.0,8.249715e-25,2.6057955e-06,2.179281e-06,0.0,2.558232e-10,1.4250078e-19,1.668918e-32,0.0,1.0,0.0,5.219614e-05,0.0,0.9989681,1.169431e-22,2.1378963e-31
Img-8.jpg,1.6971583e-08,0.99991286,0.00038571085,8.0812285e-08,4.1788382e-05,3.4534695e-16,0.007243783,0.0049542985,7.022955e-05,2.1105596e-13,2.0026865e-13,3.0586042e-10,0.9986633,0.00023423808,2.2144795e-07,0.9840642,0.0019276831,1.8094088e-08,4.783487e-16,2.786749e-05,0.00045528638,1.4690725e-09,1.5962031e-09,2.3101e-05,1.704343e-16,4.385857e-06,8.9293284e-10,0.0008566231,3.5008925e-14,3.4531724e-06
Img-9.jpg,8.8495243e-13,0.99939275,0.007834892,5.232097e-06,1.0660876e-11,2.0979095e-20,3.629394e-05,0.0008525813,5.4230207e-11,3.1230488e-14,2.2007952e-14,9.994608e-19,0.9999999,0.0015026911,5.9998943e-06,0.46442553,2.3446753e-05,0.00037267766,4.213787e-23,6.9375256e-11,1.0279858e-07,1.0634677e-11,2.329293e-17,0.06853572,1.5401528e-21,2.773219e-10,3.5306436e-19,0.1905457,4.3438163e-16,2.3479577e-08
Img-10.jpg,4.6383923e-20,0.00038235096,0.052677438,0.9997857,1.450366e-20,1.8769488e-35,0.999997,0.025320899,9.6093765e-11,4.781377e-21,5.8086903e-12,4.5085864e-18,2.3366996e-05,4.528352e-09,0.95634395,1.4499596e-16,3.3955976e-07,4.8702692e-05,2.4245791e-23,5.8447656e-12,1.5313791e-06,4.86351e-15,1.3348378e-32,0.9999498,1.2002489e-31,0.00027841586,3.3973147e-28,0.03403783,6.759196e-15,4.9137787e-18
